50000
-37,43,-88,21,79,-75,25,49,-50,18,
70,3,-94,71,96,-20,61,74,1,50,
37,76,-58,-43,-6,-16,49,76,20,15,
-65,39,-77,82,-85,-26,-77,46,-3,-10,
-84,22,-76,-33,-20,63,21,37,-70,45,
5,23,91,-16,-60,-52,-24,-22,102,-10,
46,25,80,26,43,23,2,11,17,-64,
-95,73,52,61,-21,-34,98,59,98,25,
-58,28,-42,-11,-67,83,-33,21,57,-10,
87,-60,-89,51,45,103,39,-25,-75,-58,
68,-4,-46,-1,84,79,32,-10,82,64,
-89,98,77,22,73,36,-10,-2,38,-25,
-28,-46,-78,38,-84,-59,-36,50,1,-6,
-40,-86,-48,-64,-19,66,12,7,-11,-47,
-40,-27,-78,58,10,-9,27,-61,-53,69,
-43,-8,78,86,104,53,92,-75,-60,62,
93,80,51,80,-44,-45,33,-92,81,-83,
77,-90,67,-82,-85,50,-64,-20,29,-47,
-89,58,21,-95,58,-34,51,-52,15,80,
8,-22,-87,18,7,104,58,-37,-6,88,
-9,30,97,-64,-8,49,80,-74,55,88,
-52,43,19,96,-28,-83,53,71,80,86,
87,41,-52,-37,97,75,-54,-77,68,61,
66,-62,-24,-25,-61,43,-20,-23,-44,44,
102,86,77,-30,101,84,1,-35,62,-43,
42,75,57,-34,-44,30,-27,-55,-6,-43,
16,65,92,53,-88,93,-61,-43,-22,59,
21,-77,-72,88,-40,30,-6,-56,-2,-66,
-14,92,7,63,-3,-51,-46,29,70,-60,
30,-28,-15,79,-64,30,93,-1,84,-61,
-62,-59,-68,-53,-73,70,63,33,100,-76,
58,-68,-86,-62,-4,91,-75,82,-44,69,
72,42,84,-14,2,-72,-92,62,45,-16,
76,58,-36,-56,16,-81,-77,40,88,-54,
3,-59,29,-3,76,80,-31,89,81,-27,
84,-2,23,-11,-20,32,-30,27,47,-23,
-5,76,37,-85,-88,100,8,66,95,55,
-44,-28,-74,-10,-81,71,26,14,50,-80,
50,105,34,-65,-17,29,35,-34,61,-89,
43,-68,-12,-55,70,12,41,46,41,93,
-39,97,18,88,46,-9,-56,12,93,-25,
23,85,-61,49,-11,46,-66,104,4,-66,
-52,10,16,-46,60,60,68,-17,-90,-44,
89,85,7,-13,-68,29,54,90,37,61,
71,21,55,64,-3,-67,-16,-26,-62,-94,
77,72,95,75,-54,-70,48,101,-29,57,
-71,-64,52,64,-31,-44,-19,-73,-29,12,
-8,-36,-38,-37,84,-82,94,-52,-78,-79,
-63,-38,-74,74,90,52,-54,52,67,9,
75,-13,-43,59,104,-9,-38,66,49,-7,
2,57,76,-71,-30,-50,56,-64,41,-80,
41,-27,14,-13,-1,3,38,13,-5,103,
22,98,-8,22,-47,51,73,23,61,80,
36,51,57,-40,72,53,-57,101,2,-68,
-30,-86,23,79,95,71,68,-57,-8,-74,
-89,5,-23,10,58,-72,75,36,90,11,
-65,-20,-66,-73,-95,-19,-10,-20,68,-15,
-23,-7,-48,-94,-33,85,-91,-71,25,-80,
43,86,-20,7,-23,-74,-6,64,29,-81,
72,62,-79,-63,-53,84,-6,65,15,22,
13,-45,42,78,77,90,-3,9,-11,-5,
-72,54,56,-15,36,-73,-89,17,10,101,
67,25,68,-63,-37,-67,62,104,104,39,
-93,-73,-80,-70,99,65,-25,48,-69,-32,
-71,-35,98,-26,58,47,-16,42,34,-43,
-32,-2,41,-8,45,-91,-17,28,69,28,
66,63,62,90,47,27,-28,49,-10,-45,
-4,-35,91,-7,64,76,74,-6,-19,36,
-66,77,-10,21,96,104,-71,63,-78,80,
36,-65,-80,-70,5,25,66,42,-56,89,
8,51,-8,-91,-38,-65,-40,37,13,79,
62,-18,-51,-27,-86,23,26,82,97,55,
12,-84,26,-14,-71,20,-49,81,-1,-13,
-62,8,-70,-51,105,101,-45,45,-27,-32,
6,-40,18,-8,36,-37,8,-41,67,-78,
-87,-88,-88,-47,71,101,41,101,-1,3,
18,64,-46,37,-8,0,-24,-40,68,-84,
36,34,-6,23,-76,105,91,-4,-77,62,
-47,-15,-77,88,86,64,-7,99,-2,-26,
-7,-43,83,-95,-52,-82,-54,-91,13,1,
-10,82,-24,105,-37,-35,-85,26,-87,6,
-93,67,9,-68,90,-31,35,99,73,83,
100,-18,18,-10,38,51,-28,49,81,-8,
-40,66,53,55,-89,74,32,10,17,-76,
25,-77,58,84,-94,-83,89,24,-23,57,
-23,73,20,-43,-44,-50,-46,82,-48,79,
97,97,-93,6,44,23,94,12,-12,-4,
18,68,-55,-73,40,-82,55,21,42,12,
-22,104,-77,96,58,18,89,52,-79,5,
-74,-37,32,-36,-43,2,54,-3,14,-17,
78,92,3,-78,96,-45,36,44,62,-56,
-88,36,-67,42,101,-85,62,30,-53,92,
92,81,-76,53,33,36,-59,-49,-13,2,
-65,97,38,-22,-72,83,-16,63,-41,29,
23,-58,-57,45,-5,30,-47,20,-16,97,
16,-82,-24,-92,-93,49,-17,-73,-13,94,
-83,-78,99,31,-13,71,46,78,6,28,
-91,7,77,14,-55,-10,57,-47,82,59,
92,-83,88,-56,-20,-43,-56,-2,-25,-66,
-72,94,91,-1,-31,-22,-39,2,-13,0,
-71,7,86,-2,1,-56,43,26,84,43,
33,-73,36,-18,64,-83,5,-50,53,-62,
34,-2,-29,-37,-15,-29,-74,67,101,-63,
86,3,-2,44,-55,84,63,-14,56,-31,
92,-54,-90,100,-45,30,5,-67,86,92,
78,1,96,-78,12,45,10,73,16,18,
86,-40,-42,43,-89,30,4,30,-79,5,
-54,0,-24,45,50,18,44,-56,38,104,
88,-41,28,-46,27,29,0,45,69,79,
-57,51,26,92,-72,68,35,-95,-92,-40,
-29,63,-95,14,-3,29,-62,-75,-40,105,
104,77,46,22,58,4,104,81,-45,102,
-38,-5,-80,53,-6,-27,105,62,74,-80,
-68,74,-52,61,95,30,-93,-92,-13,-49,
89,-9,-36,-4,-39,37,105,43,-68,39,
27,-72,39,6,-37,-19,16,-17,-85,-64,
-15,-59,-57,28,-26,24,35,44,-67,91,
-46,46,57,32,52,-78,42,70,-32,-57,
24,76,18,-22,-89,73,38,-73,-93,24,
73,67,-48,8,8,-49,57,41,48,-70,
7,100,10,-29,88,104,-26,99,-1,-13,
46,-91,22,45,-59,83,1,-29,54,27,
-44,-62,16,94,-3,-59,53,-81,43,53,
-56,-3,43,-61,66,-72,21,86,62,69,
-14,-21,-81,72,-25,-14,40,-68,-50,-9,
-86,21,66,-11,-26,-45,55,1,-29,83,
14,93,-35,-7,76,-81,-59,46,-30,60,
-20,41,-4,-52,-16,-60,59,95,51,-4,
76,78,9,62,-62,-11,104,-16,87,-10,
-17,34,-65,-27,-28,-43,33,-77,-15,-80,
33,-41,-29,-95,102,-60,-64,96,-44,-67,
-81,-93,76,33,-34,-18,-89,70,64,46,
51,14,43,31,-41,21,85,-76,-30,-73,
-52,-7,60,71,-37,103,-50,23,105,-56,
75,96,-35,93,-14,-48,39,-5,46,-88,
40,-66,-83,91,99,72,-31,73,-23,82,
-49,-30,104,-8,60,-10,-78,-61,103,24,
35,-93,26,-81,97,51,-21,-78,-38,61,
66,21,26,9,-59,2,5,19,-14,-90,
9,-28,-23,-24,20,13,63,12,51,-48,
36,-90,-74,77,-52,49,77,80,31,-33,
43,97,-61,51,-51,90,-23,5,73,-33,
11,-55,23,-57,-29,17,-21,58,36,-5,
47,-71,-23,17,-93,-91,81,51,36,57,
18,42,-92,37,-83,-16,49,-2,48,-12,
87,70,-73,-37,-18,59,3,42,50,20,
40,52,-1,-29,-2,-63,-20,-26,-10,78,
41,69,75,79,100,-61,26,-46,-94,-54,
-36,77,-41,13,50,-90,57,50,-25,39,
11,-85,45,105,-55,12,-35,47,-4,-48,
42,-23,104,90,3,79,-78,-49,-5,-78,
-85,-20,-9,95,41,-65,-72,-70,-29,-85,
-50,58,-82,-27,-9,85,71,-13,-78,91,
96,83,-74,60,56,-89,-79,58,-61,-83,
53,3,16,74,-33,69,80,0,-13,53,
-12,-19,-69,81,-72,-32,101,-13,-34,42,
-57,15,-14,64,31,-87,54,-82,-22,43,
-81,40,-44,42,72,68,73,-17,28,25,
35,-63,-49,3,97,-59,-30,8,40,-37,
-78,8,20,47,79,-4,72,60,-50,-75,
99,-84,32,-11,82,42,95,61,47,-10,
103,-55,9,52,-25,-79,77,92,65,-35,
-70,83,91,-87,6,29,75,-19,-43,79,
104,46,1,-92,94,63,-36,35,-76,52,
56,70,95,-58,-27,-78,-17,59,86,28,
100,-32,11,-73,81,-49,11,2,-7,-25,
-80,-40,53,32,42,-57,65,0,74,14,
-49,33,14,-69,-74,18,-27,10,101,-15,
101,-48,46,-71,-49,40,15,97,44,35,
61,79,91,-74,21,44,-73,35,-2,37,
68,103,104,-71,-52,-27,59,12,-71,61,
95,14,97,101,32,-65,12,35,28,-26,
105,-91,42,91,-81,89,88,86,68,-68,
27,20,66,-12,66,-9,16,90,-43,80,
-10,86,61,-43,-78,-93,65,83,57,-62,
24,-29,-72,47,24,103,52,-30,1,81,
-14,10,24,-34,-8,-10,-40,36,-21,-67,
-11,13,-69,4,-35,-68,33,26,1,-38,
15,-3,77,7,-22,100,50,-50,55,57,
44,3,-34,18,85,71,-42,-8,75,-59,
-86,10,-7,11,2,-73,37,14,73,-1,
-33,-9,-6,-74,82,-51,89,-24,4,103,
-11,22,-51,54,-34,73,86,-29,105,15,
39,-19,-14,49,82,-93,29,102,3,-61,
102,-22,32,2,39,7,59,81,-39,-75,
-58,25,32,-17,64,94,-29,103,71,56,
87,44,51,24,65,4,105,40,-37,97,
-16,61,79,94,-72,80,-52,47,-93,16,
100,68,82,-39,-43,19,-37,-79,-4,-55,
102,25,11,103,-41,-28,-7,-91,-48,-25,
80,42,28,-48,-7,75,24,41,-69,-30,
2,66,14,-19,29,-10,54,-70,-80,-2,
-52,88,-43,99,18,-18,-16,51,105,-9,
-83,79,27,-86,-92,62,42,-81,-59,-24,
-78,75,56,56,55,-72,66,-77,104,56,
14,32,-75,67,73,81,-74,14,100,-48,
-7,22,-95,-57,-74,77,-46,16,65,10,
31,29,-57,-65,12,-7,-88,-59,84,47,
6,-65,100,7,-25,-92,-57,66,-85,97,
61,27,-72,-73,89,54,-80,72,-50,-28,
20,90,92,36,-84,-55,4,-17,-45,-45,
-33,-70,49,19,24,59,102,25,-35,3,
62,-24,79,-73,-74,44,23,-82,-25,55,
69,27,-79,79,-57,11,-79,-72,-46,-6,
26,-12,26,62,36,37,85,6,-80,-40,
-67,103,-70,-36,-50,92,67,31,-5,33,
-72,82,66,67,9,-57,43,77,-87,-19,
27,76,85,-26,83,-46,63,10,-46,-72,
-39,-16,-9,100,5,-81,34,98,64,18,
44,-86,-15,53,-84,73,-6,16,-35,58,
79,-18,-67,26,100,44,3,90,-64,-87,
33,-3,28,-65,20,-36,-20,72,81,43,
79,23,8,-38,74,95,-94,74,-76,-33,
-86,-92,56,-67,81,-93,-5,63,80,-78,
52,-13,78,-49,0,-81,91,56,97,100,
-94,-7,-7,-1,44,-11,42,7,-26,-45,
-74,21,101,-1,-15,-32,-22,9,39,5,
69,-85,-79,-93,58,32,94,49,-38,-56,
-70,56,-77,72,-78,-50,-21,-9,104,-59,
100,-94,-21,31,-36,59,31,0,86,72,
87,-10,72,50,-62,-11,71,-43,-37,45,
17,60,22,-60,-83,0,-11,85,-80,-29,
-56,-55,-57,-72,-50,-6,36,-48,-62,26,
-80,-50,82,-34,69,-29,13,60,-88,-51,
55,75,70,11,-26,-70,72,93,-62,23,
-82,10,63,-49,-65,-12,71,23,71,-82,
48,71,4,-74,-11,40,104,-21,40,-33,
84,20,19,51,7,-60,-21,52,53,94,
5,53,68,-7,-20,15,19,24,72,-34,
12,55,-45,-2,73,81,-7,59,-82,82,
23,-56,68,96,-39,-26,84,-66,14,-87,
-73,75,33,41,77,-22,80,-1,38,-6,
-41,74,15,57,24,-51,-76,-90,-60,46,
32,97,53,21,31,-3,-53,-72,73,89,
71,73,-54,-29,47,-14,66,23,-87,-81,
-20,-12,49,-74,-83,-3,-53,56,-80,-14,
32,80,83,-11,-72,92,-1,67,-38,-74,
58,16,46,69,-27,-25,62,29,31,55,
-54,-76,59,-25,47,-8,-40,-36,-40,-16,
-59,83,-30,26,5,79,33,25,66,52,
-86,3,81,4,80,95,-44,-21,-39,-94,
-47,-5,-39,-57,65,10,-24,58,-41,-51,
102,-63,-12,-66,-54,-78,65,82,57,28,
61,32,89,-39,38,27,-62,-73,62,65,
6,63,-43,-69,101,-34,-52,90,-38,93,
-70,-22,-73,-93,36,55,84,6,-54,13,
-25,61,65,-6,58,-34,27,9,53,99,
49,48,9,4,-84,-60,-24,-11,59,53,
61,-30,-48,97,67,-27,-66,9,-59,4,
79,-70,69,101,-28,67,33,-9,-56,-68,
10,-76,96,66,-47,-93,-82,-39,7,-4,
40,-63,-59,34,97,13,43,57,-40,-80,
40,57,31,-66,-1,51,-92,0,70,-91,
-73,-5,82,-20,80,24,54,73,-35,-81,
29,5,-34,-16,11,-77,-5,-27,-71,-81,
22,43,71,-93,-65,15,-65,-88,95,89,
-72,41,55,25,18,27,-95,81,85,41,
-58,94,-63,-51,-66,89,5,40,58,99,
59,15,-87,-20,-69,-75,-24,-48,-76,-13,
-37,-44,-27,-51,91,-58,82,-13,76,-4,
-61,-61,17,-49,-11,19,101,-91,10,68,
-47,-19,-5,-10,11,-55,16,-1,-78,61,
-80,-49,-81,-18,-68,80,82,60,-64,-31,
-69,-80,52,94,-94,4,-49,52,-24,16,
-53,-59,-82,105,-65,35,29,84,-34,61,
-88,-11,56,-38,-39,-20,103,62,5,56,
-22,-55,-85,33,69,90,-23,-53,103,-34,
-38,102,102,69,-60,-62,-24,87,27,36,
60,71,85,-34,-34,24,-59,-68,6,51,
60,-22,-67,78,-91,40,-41,73,14,21,
81,56,-60,28,-92,-1,-29,72,25,76,
52,-45,55,52,69,102,-36,1,83,-41,
94,-81,19,102,82,94,7,-91,-9,-91,
20,40,-19,-77,-84,-65,-27,-58,1,-3,
-36,31,52,-25,80,-32,-89,-67,67,84,
-55,-42,101,-94,21,45,-43,-89,-55,68,
-56,-5,80,64,-93,71,-94,-6,-37,-62,
-20,-52,58,29,21,-77,-17,57,60,22,
66,96,38,75,55,-90,19,-73,73,-86,
-24,39,-21,-92,69,-81,-27,-61,80,12,
-70,81,-11,-19,18,-4,3,94,-80,16,
4,4,57,65,85,40,-69,33,77,-21,
-82,82,1,-63,-41,-80,10,-27,-54,-7,
-53,84,97,-18,60,-85,-84,-45,-52,56,
-1,30,-46,83,8,31,-56,-58,-46,-22,
-86,2,-15,-37,-57,8,12,-47,83,-45,
-47,65,1,99,83,94,50,-86,-58,-66,
11,-72,-25,58,-25,-16,-11,-88,-34,57,
-39,91,103,81,65,97,-23,18,-47,-18,
83,35,26,-63,6,93,-10,78,-42,-76,
20,-90,-95,90,-8,-40,-31,-52,43,18,
14,-68,-1,54,-84,-56,-19,99,5,101,
-47,99,-70,-63,102,-14,-62,53,-72,28,
102,-45,67,13,105,-51,-26,84,-87,-19,
-86,13,-75,-90,-13,36,19,-31,-28,-20,
-13,46,54,16,28,-79,72,67,-23,-26,
-1,-66,-65,22,-93,-21,98,-39,73,95,
-59,-51,17,-73,30,-90,17,82,21,52,
-63,-77,-84,39,-62,23,73,0,82,55,
-57,-41,-74,7,-80,-75,32,46,90,92,
-42,60,76,-69,66,26,-88,57,-86,-41,
68,-93,-86,-90,46,57,-53,-4,-88,15,
83,30,-10,-27,-65,46,48,86,14,-91,
-46,-63,-41,-23,16,12,-53,-83,29,-37,
38,54,90,37,24,-2,-30,-94,-51,52,
52,-42,26,-81,-58,53,84,58,12,39,
-33,-80,35,89,63,-38,-34,-66,41,-82,
-27,49,-59,-87,98,-63,53,47,-53,-84,
58,60,19,-56,-82,-17,88,-45,48,-70,
27,-45,58,-63,0,-51,-48,74,-77,-10,
1,67,-14,-68,73,41,-69,-45,90,91,
81,80,1,-5,-37,36,-86,-44,17,63,
-59,-55,103,40,72,29,-56,1,102,6,
10,-21,-24,-12,-72,51,-61,-56,47,9,
16,-31,-55,49,-66,-54,-74,-87,74,30,
-88,-62,7,-44,-37,-41,19,23,-58,-78,
-80,9,60,-5,84,6,88,-55,101,24,
-22,-64,39,-3,64,-32,-82,-26,-60,0,
-45,100,87,-70,-58,0,18,-71,-1,-94,
48,-50,-56,79,48,82,-63,-94,54,-17,
36,-76,20,-86,79,97,37,-26,26,20,
-7,32,68,47,-22,24,81,-25,-15,50,
-83,80,-49,104,79,-9,-26,-72,15,-51,
23,-56,43,-77,-22,-85,11,-28,-81,-66,
-80,58,35,86,-30,78,-13,-51,24,-47,
-40,94,36,55,78,46,97,-27,4,13,
93,-64,-31,45,-5,-18,-30,17,-54,-69,
44,35,65,-91,37,49,19,-83,-37,-70,
-80,-45,-59,-63,-2,7,-58,2,-25,48,
43,11,-89,-78,57,20,-51,33,64,-35,
-31,-33,-93,30,0,91,101,-62,-29,39,
-47,92,-3,-35,-7,45,82,-24,-50,-76,
90,10,-24,30,102,-24,-92,51,-3,-66,
-17,-18,-70,80,90,-73,52,-68,18,81,
28,-38,-17,-82,-61,6,79,12,-86,-81,
53,-90,63,59,-47,-82,-35,-1,-85,-56,
-24,51,44,27,75,56,37,-69,-92,-76,
75,-68,-57,-17,103,-54,-77,56,-77,-58,
34,7,47,69,51,81,-85,6,90,-17,
8,-39,21,-85,-43,-91,-63,91,87,34,
31,-70,-84,-53,-38,-29,75,-71,94,18,
-67,86,102,-20,-71,40,91,-18,-14,-93,
31,-72,66,96,-29,-91,75,44,71,68,
-55,61,-70,46,53,-91,27,-3,-86,38,
99,-59,-22,-72,-35,-55,98,-46,92,70,
103,-35,32,4,-13,9,26,13,83,65,
44,83,14,-44,76,101,18,97,29,33,
77,-87,67,89,-1,-82,-33,30,5,55,
79,87,98,-49,2,-35,-1,-1,51,4,
-48,87,66,20,-29,-71,70,18,-22,-89,
99,81,-94,-28,39,59,91,60,-91,83,
60,-35,87,92,36,11,-63,13,28,37,
-67,94,-73,11,83,-22,-3,43,66,24,
-8,-56,-33,-31,-86,-41,49,-46,17,-54,
64,22,-19,-1,102,-10,-3,66,-5,-92,
-91,46,-15,31,-18,91,-90,-54,48,58,
33,101,-82,-94,-47,-17,-73,-45,54,1,
-19,40,38,40,-1,-64,56,-82,-91,59,
23,-63,56,26,4,39,-90,-62,20,-70,
-7,-78,75,98,-25,-5,21,-38,74,27,
-84,21,53,17,79,49,-91,30,70,77,
31,50,-72,-78,-25,37,-25,14,72,-16,
-19,-71,-21,-85,2,88,-52,-78,79,30,
26,-65,31,-52,35,-54,43,-9,-26,80,
-55,12,90,-33,103,89,26,26,27,-28,
-9,-7,-61,-41,70,35,-55,-30,50,-17,
-76,-10,89,81,13,-1,-16,-76,6,-23,
73,-53,-91,-56,63,4,103,-25,43,-94,
38,-63,3,19,-39,-67,-84,46,25,-65,
29,-19,48,-43,-58,-77,20,96,-15,-36,
-79,99,-88,-82,6,-43,9,67,-34,-1,
-4,87,93,93,-52,17,19,-18,87,-37,
71,-34,-72,-2,80,53,23,18,-62,-69,
-29,-71,-64,75,69,-74,-56,23,-44,72,
-11,68,-93,54,-14,-27,-82,105,25,34,
47,2,-9,-4,93,23,92,-60,-21,-67,
9,91,-5,-82,-50,-50,98,14,-18,90,
33,96,-45,45,15,-6,-21,-92,56,71,
-80,40,-21,-37,-16,-80,32,18,-56,11,
-54,-2,-84,24,-51,101,31,48,85,51,
78,13,54,-31,2,64,-10,79,7,-80,
-1,-63,12,50,71,76,14,48,-78,45,
85,27,94,-91,-90,59,-62,4,74,-25,
47,102,83,-68,-49,-73,-48,86,-1,-8,
-68,63,-25,-31,-39,-64,34,94,-73,12,
-27,39,3,8,17,-19,-10,78,101,44,
-88,67,-13,41,-23,-87,60,-91,83,-77,
23,-91,49,26,-51,-68,16,-26,85,31,
15,-74,31,28,-76,-31,-29,55,-63,36,
81,-83,81,92,-7,20,-29,19,53,103,
-44,92,18,-76,44,-30,23,8,102,62,
-25,-45,41,-9,38,10,-39,-91,-33,52,
-7,-75,-55,29,32,1,-5,-16,44,53,
-78,-56,86,-67,-68,-68,-3,27,76,-48,
-41,3,63,30,101,-46,-56,70,-89,51,
-91,-28,-9,2,-39,-14,-11,-70,-36,40,
-59,-67,13,-36,68,-28,-29,-43,40,43,
65,103,-74,29,45,8,-55,13,64,-41,
-88,-72,-18,-46,-65,52,12,-75,65,48,
-33,70,10,-73,-90,87,-47,-64,-86,-72,
59,-27,-31,45,-20,-27,-67,-30,-54,-23,
84,-86,-66,-76,97,-20,35,-90,72,104,
22,62,69,2,102,-66,-31,-21,69,13,
74,-86,55,-73,-12,-85,20,102,82,-82,
-83,69,-75,-71,-69,60,-23,24,-18,34,
-74,-69,83,-35,82,-80,-93,19,101,47,
98,-33,-81,-1,-57,63,-15,-34,9,-14,
67,14,-23,-11,47,83,46,36,100,60,
83,-80,-58,57,-5,39,-25,39,-45,-9,
7,82,1,102,-67,10,15,-69,-14,-21,
-45,30,8,76,73,16,11,-93,50,-86,
85,-85,39,-29,90,-94,-61,102,-83,-84,
54,39,58,-38,-10,77,-67,101,41,72,
-74,-81,-46,45,-47,-84,-53,-32,85,11,
50,62,-62,-24,-24,24,17,61,94,16,
-11,-83,-19,13,35,-3,-47,-34,34,-23,
23,57,41,45,70,76,102,-64,-48,9,
-92,-44,36,-59,-65,-63,-73,-89,-36,101,
47,30,-70,-65,34,-45,-91,-72,-71,-26,
60,-24,8,-13,-78,78,79,80,85,-38,
-76,105,-9,-27,79,-61,-31,12,-37,86,
-59,86,56,-12,-58,-42,15,81,75,-27,
35,-3,17,-2,-65,33,3,0,50,49,
88,-56,96,-68,82,-57,-18,66,-67,-19,
-30,88,-54,92,-37,-25,-58,80,81,18,
35,-71,34,43,0,82,-53,35,-88,-75,
-14,-13,35,92,70,35,-27,14,-23,91,
-33,101,86,66,36,-7,-46,20,65,-24,
33,79,-65,-85,-34,86,-37,39,-57,-57,
69,3,-91,-64,12,71,30,32,-43,77,
78,-76,-58,54,-26,-53,53,-95,-30,48,
18,10,58,0,-55,-28,18,-13,-68,-74,
-15,-85,-73,-19,-3,52,-56,38,18,72,
-58,86,78,66,6,-44,-42,56,-13,63,
-28,77,78,7,-73,-78,95,-88,51,53,
71,-20,-44,59,71,16,-28,-68,-75,-60,
45,-55,2,34,-1,85,-32,9,4,-17,
4,-42,52,75,-51,69,36,22,-42,14,
-27,52,-5,-7,60,30,-33,-68,-66,-13,
-6,50,61,35,-9,-27,-9,-35,-58,3,
-53,-93,-83,-74,-7,55,63,40,95,-5,
-14,-27,-36,79,-60,-56,-17,73,-48,-65,
53,71,-36,-38,-24,-70,3,90,82,87,
36,76,-26,-36,103,-20,84,31,-69,24,
79,-13,89,96,-50,63,-28,77,96,-83,
86,-33,102,-43,97,31,-75,80,75,27,
-22,72,91,-89,-46,65,77,97,-23,16,
-51,-50,14,-24,73,-45,-72,-62,54,31,
-87,-75,45,-78,42,60,35,65,-12,102,
-47,55,-89,69,73,-4,19,-31,-86,-48,
5,71,48,-10,25,7,-77,76,-59,50,
-36,17,-9,81,71,104,66,16,-28,67,
-43,-62,94,97,-60,89,-88,-77,-5,-1,
-81,105,-60,13,-5,26,26,71,-64,96,
100,26,57,48,94,40,-37,-63,80,-93,
89,26,-45,61,-70,1,97,1,-8,-54,
82,14,-52,34,7,-42,-48,-36,64,39,
104,-46,60,84,81,21,-8,21,-73,-76,
41,-65,25,-42,103,-64,-28,61,-9,-36,
90,-14,-14,31,-19,22,-59,-73,70,104,
-84,46,-50,-56,-55,-4,40,42,-80,-47,
72,63,-56,-47,10,0,39,-77,-25,-7,
55,-83,-31,79,95,88,-58,94,-92,96,
-53,-46,-76,-83,10,10,-78,-95,-86,5,
